"id";"idResource";"idProject";"refType";"refId";"rate";"assignedWork";"realWork";"leftWork";"plannedWork";"idle";"realStartDate";"realEndDate";"comment";"plannedStartDate";"plannedEndDate";"idRole";"dailyCost";"newDailyCost";"assignedCost";"realCost";"leftCost";"plannedCost";"billedWork";"notPlannedWork"
"3768";"32";"0";"Activity";"1757";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3769";"32";"0";"Activity";"1758";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3770";"32";"0";"Activity";"1759";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3771";"32";"0";"Activity";"1766";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3772";"32";"0";"Activity";"1775";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3773";"32";"0";"Activity";"1776";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3774";"32";"0";"Activity";"1777";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3775";"32";"0";"Activity";"1778";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3776";"32";"0";"Activity";"1779";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3777";"32";"0";"Activity";"1780";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3778";"32";"0";"Activity";"1781";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3779";"32";"0";"Activity";"1782";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3780";"32";"0";"Activity";"1783";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3781";"32";"0";"Activity";"1784";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3782";"32";"0";"Activity";"1785";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3783";"32";"0";"Activity";"1786";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3784";"32";"0";"Activity";"1787";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3785";"32";"0";"Activity";"1788";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3786";"32";"0";"Activity";"1789";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3787";"32";"0";"Activity";"1790";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3788";"32";"0";"Activity";"1791";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3789";"32";"0";"Activity";"1792";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3790";"32";"0";"Activity";"1793";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3791";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3792";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3793";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3794";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3795";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3796";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3797";"32";"0";"Activity";"1794";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3798";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3799";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3800";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3801";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3802";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3803";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3804";"32";"0";"Activity";"1801";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3805";"32";"0";"Activity";"1808";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3806";"32";"0";"Activity";"1809";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3807";"32";"0";"Activity";"1810";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3808";"32";"0";"Activity";"1811";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3809";"32";"0";"Activity";"1812";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3810";"32";"0";"Activity";"1813";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3811";"32";"0";"Activity";"1814";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3812";"32";"0";"Activity";"1815";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3813";"32";"0";"Activity";"1816";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3814";"32";"0";"Activity";"1817";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3815";"32";"0";"Activity";"1818";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3816";"32";"0";"Activity";"1819";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3817";"32";"0";"Activity";"1820";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3818";"32";"0";"Activity";"1821";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3819";"32";"0";"Activity";"1822";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3820";"32";"0";"Activity";"1823";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3821";"32";"0";"Activity";"1824";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3822";"32";"0";"Activity";"1825";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3823";"32";"0";"Activity";"1826";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3824";"32";"0";"Activity";"1827";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3825";"32";"0";"Activity";"1828";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3826";"32";"0";"Activity";"1829";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3827";"32";"0";"Activity";"1830";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3828";"32";"0";"Activity";"1831";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3829";"32";"0";"Activity";"1832";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3830";"32";"0";"Activity";"1833";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3831";"32";"0";"Activity";"1834";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3832";"32";"0";"Activity";"1835";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3833";"32";"0";"Activity";"1836";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3834";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3835";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3836";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3837";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3838";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3839";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3840";"32";"0";"Activity";"1837";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3841";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3842";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3843";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3844";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3845";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3846";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3847";"32";"0";"Activity";"1844";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3848";"32";"0";"Activity";"1851";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3849";"32";"0";"Activity";"1852";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3850";"32";"0";"Activity";"1853";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3851";"32";"0";"Activity";"1854";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3852";"32";"0";"Activity";"1855";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3853";"32";"0";"Activity";"1856";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3854";"32";"0";"Activity";"1857";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3855";"32";"0";"Activity";"1858";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3856";"32";"0";"Activity";"1859";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3857";"32";"0";"Activity";"1860";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3858";"32";"0";"Activity";"1861";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3859";"32";"0";"Activity";"1862";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3860";"32";"0";"Activity";"1863";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3861";"32";"0";"Activity";"1864";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3862";"32";"0";"Activity";"1865";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3863";"32";"0";"Activity";"1866";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3864";"32";"0";"Activity";"1867";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3865";"32";"0";"Activity";"1868";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3866";"32";"0";"Activity";"1869";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3867";"32";"0";"Activity";"1870";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3868";"32";"0";"Activity";"1871";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3869";"32";"0";"Activity";"1872";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3870";"32";"0";"Activity";"1873";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3871";"32";"0";"Activity";"1874";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3872";"32";"0";"Activity";"1875";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3873";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3874";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3875";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3876";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3877";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3878";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3879";"32";"0";"Activity";"1876";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3880";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3881";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3882";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3883";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3884";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3885";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3886";"32";"0";"Activity";"1883";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3887";"32";"0";"Activity";"1890";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3888";"32";"0";"Activity";"1891";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3889";"32";"0";"Activity";"1892";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
"3890";"32";"0";"Activity";"1893";"100";"0.00000";"0.00000";"0.00000";"0.00000";"0";NULL;NULL;NULL;NULL;NULL;"1";"620.00";NULL;"0.00";NULL;"0.00";"0.00";"0.00";"0.00000"
